Site ID,Screening Flag,Field Sample ID,Location ID,Sample Date,Parameter Name,Report Result,Report Units,Lab Qualifier,Detected,Sample Matrix,Sample Purpose,Sample Type,Sample Time,Sample Usage Code,Latitude (Decimal),Longitude (Decimal),Filtered,Field Sample Comments,Lab Matrix,COC #,Lab Method,Report Detection Limit,% Moisture,AirNET Background Exclusion Flag,Analysis Date,Analysis Deferred,Analysis Lot ID,Analysis Run #,Analysis Subcontracted,Analysis Suite Code,Analysis Time,Analysis Type Code,Analytical Group Name,Background Comparison Class Code,Basis,Best Value,Best Value Status Code,Blank Correction,Calibration Reference ID,Composite,Composite Description,Composite Field Sample ID,Composite Type Code,Confidential,Count Duration,Count Duration Units,Critical Level (Lc),Data Steward Code,Dilution Factor,Easting,Error/Uncertainty,Estimated Detection Limit,Excavated,Expected Value,Field Filtered,Field Preparation Code,Field Sample Record Source ID,Field Sample Result Record #,Field Sample Result Record Source ID,Final Leachate pH,Full Width Half Max (FWHM),Holding Time Release Date,Initial Leachate Amount,Initial Leachate Amount Units,Initial Leachate pH,Initial Prep Amount,Initial Prep Amount Units,Instrument Detection Limit,Instrument ID,Intellus Holding Flag,Intellus Release Date,Lab Blank Sample ID,Lab Detection Limit,Lab ID,Lab Parameter Name,Lab QC Reporting Option,Lab Receipt Date,Lab Report Approved by,Lab Report Date,Lab Reporting Limit Type,Lab Result,Lab Sample ID,Lab Uncertainty,Lab Units,Last Modified Date,Leachate Extraction Fluid,Leachate Lot ID,Leachate Volume,Leachate Volume Units,Leached,Leached Date,Leached Time,Leaching Method,Location Alias,Manually Validated By,Manually Validated Date,Method Category,Method Detection Limit,Minimum Detectable Activity,Northing,Original Lab Result,Parameter Category,Parameter Code,Parameter List Modified,Phase,Port Sequence #,Preparation Basis,Preparation Date,Preparation Method,Preparation Time,Primary or Confirmatory,Project #,PRS ID,QC Batch Sequence #,Quarter,Raw Lab Result,Raw Lab Result Units,Redox Conditions Qualifier,Redox Conditions Release Date,Reducing Conditions Holding Time Flag,Released for Analysis Date,Report Estimated Detection Limit,Report Instrument Detection Limit,Report Method Detection Limit,Report Minimum Detectable Activity,Report Uncertainty,Result Type,Retention Time,Round #,Rush Turnaround Time,Sample Delivery Group (SDG),Sample Depth Units,Sample End Depth,Sample Name,Sample Prep Lot ID,Sample QC Status Code,Sample Requestor,Sample Result Comments,Sample Retrieval Date,Sample Retrieval Time,Sample Start Depth,Samplers,Sampling Company,Sampling Event,Sampling Event End Date,Sampling Event End Time,Sampling Method,Sampling Plan ID,Sampling Program,Source Filename,Standard Reference Material,Subcontracted Lab ID,Task,Third Party Landowner Holding Time Flag,Unadjusted Lab Report Limit,Unadjusted Method Detection Limit,Uncertainty Type Code,Unknown Port,Uploaded Date,Usable,Validated by,Validated Date,Validation Level Code,Validation Qualifier,Validation Reason Codes,Validation Set Type Code,Validation Status Code,Vintage Code,Visual Inspection,Voided Sample Reason Code,Web Publish Date,Work Order #,WTR Source Flow
"N3B","N","CASA-25-340614","SWA-1-1","10-24-2024","3-Perfluoropropyl propanoic acid","2.34","ng/L","U","N","W","REG","WG","08:59","INV","35.875410300000","-106.314747800000","N",,"W","N3B-2025-260","EPA:1633","7.03","100",,"11-06-2024","Y","2700612",,,,"19:42","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621235.301",,,"N",,,"UF",,"18322951",,,,,,,,,,,,,,"1205909913","7.03","GELC","3-Perfluoropropyl propanoic acid (FPrPA)","Standard","10-29-2024",,"11-26-2024",,"2.34","692469009",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-1",,,"LCMS/MS","2.34",,"1773920.326","2.34","ORGANIC","356-02-5",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"0.000","ng/L",,,,,,,"2.34",,,"TRG","NA",,"N","692469","ft","18.33",,"2700604",,,,,,"13.0",,,"SWA-1-1 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","U","U_LAB",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340614","SWA-1-1","10-24-2024","Perfluorobutanoic acid","17.1","ng/L","J","Y","W","REG","WG","08:59","INV","35.875410300000","-106.314747800000","N",,"W","N3B-2025-260","EPA:1633","35.2","100",,"11-06-2024","Y","2700612",,,,"19:26","DL","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"5.00","1621235.301",,,"N",,,"UF",,"18322952",,,,,,,,,,,,,,"1205909913","35.2","GELC","Perfluorobutyric acid (PFBA)","Standard","10-29-2024",,"11-26-2024",,"17.1","692469009",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-1",,,"LCMS/MS","11.7",,"1773920.326","17.1","ORGANIC","375-22-4",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"390","ng/L",,,,,,,"11.7",,,"TRG","NA",,"N","692469","ft","18.33",,"2700604",,,,,,"13.0",,,"SWA-1-1 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","J","J_LAB",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340614","SWA-1-1","10-24-2024","Perfluorobutanesulfonic acid","3.09","ng/L",,"Y","W","REG","WG","08:59","INV","35.875410300000","-106.314747800000","N",,"W","N3B-2025-260","EPA:1633","1.56","100",,"11-06-2024","Y","2700612",,,,"19:42","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621235.301",,,"N",,,"UF",,"18322953",,,,,,,,,,,,,,"1205909913","1.56","GELC","Perfluorobutane sulfonic acid (PFBS)","Standard","10-29-2024",,"11-26-2024",,"3.09","692469009",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-1",,,"LCMS/MS","0.520",,"1773920.326","3.09","ORGANIC","375-73-5",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"351","ng/L",,,,,,,"0.520",,,"TRG","NA",,"N","692469","ft","18.33",,"2700604",,,,,,"13.0",,,"SWA-1-1 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","NQ","NQ",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340614","SWA-1-1","10-24-2024","Perfluoroheptanoic acid","4.41","ng/L",,"Y","W","REG","WG","08:59","INV","35.875410300000","-106.314747800000","N",,"W","N3B-2025-260","EPA:1633","1.76","100",,"11-06-2024","Y","2700612",,,,"19:42","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621235.301",,,"N",,,"UF",,"18322954",,,,,,,,,,,,,,"1205909913","1.76","GELC","Perfluoroheptanoic acid (PFHpA)","Standard","10-29-2024",,"11-26-2024",,"4.41","692469009",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-1",,,"LCMS/MS","0.586",,"1773920.326","4.41","ORGANIC","375-85-9",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"501","ng/L",,,,,,,"0.586",,,"TRG","NA",,"N","692469","ft","18.33",,"2700604",,,,,,"13.0",,,"SWA-1-1 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","NQ","NQ",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340614","SWA-1-1","10-24-2024","Perfluoro-1-heptanesulfonic acid","0.683","ng/L","J","Y","W","REG","WG","08:59","INV","35.875410300000","-106.314747800000","N",,"W","N3B-2025-260","EPA:1633","1.68","100",,"11-06-2024","Y","2700612",,,,"19:42","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621235.301",,,"N",,,"UF",,"18322955",,,,,,,,,,,,,,"1205909913","1.68","GELC","Perfluoroheptane sulfonic acid (PFHpS)","Standard","10-29-2024",,"11-26-2024",,"0.683","692469009",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-1",,,"LCMS/MS","0.558",,"1773920.326","0.683","ORGANIC","375-92-8",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"77.7","ng/L",,,,,,,"0.558",,,"TRG","NA",,"N","692469","ft","18.33",,"2700604",,,,,,"13.0",,,"SWA-1-1 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","J","J_LAB",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340614","SWA-1-1","10-24-2024","Perfluorononanoic acid","5.21","ng/L",,"Y","W","REG","WG","08:59","INV","35.875410300000","-106.314747800000","N",,"W","N3B-2025-260","EPA:1633","1.76","100",,"11-06-2024","Y","2700612",,,,"19:42","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621235.301",,,"N",,,"UF",,"18322956",,,,,,,,,,,,,,"1205909913","1.76","GELC","Perfluorononanoic acid (PFNA)","Standard","10-29-2024",,"11-26-2024",,"5.21","692469009",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-1",,,"LCMS/MS","0.586",,"1773920.326","5.21","ORGANIC","375-95-1",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"593","ng/L",,,,,,,"0.586",,,"TRG","NA",,"N","692469","ft","18.33",,"2700604",,,,,,"13.0",,,"SWA-1-1 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","NQ","NQ",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340614","SWA-1-1","10-24-2024","Perfluorotetradecanoic acid","0.586","ng/L","U","N","W","REG","WG","08:59","INV","35.875410300000","-106.314747800000","N",,"W","N3B-2025-260","EPA:1633","1.76","100",,"11-06-2024","Y","2700612",,,,"19:42","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621235.301",,,"N",,,"UF",,"18322957",,,,,,,,,,,,,,"1205909913","1.76","GELC","Perfluorotetradecanoic acid (PFTeDA)","Standard","10-29-2024",,"11-26-2024",,"0.586","692469009",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-1",,,"LCMS/MS","0.586",,"1773920.326","0.586","ORGANIC","376-06-7",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"0.000","ng/L",,,,,,,"0.586",,,"TRG","NA",,"N","692469","ft","18.33",,"2700604",,,,,,"13.0",,,"SWA-1-1 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","U","U_LAB",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340614","SWA-1-1","10-24-2024","Perfluoro-3-methoxypropanoic acid","1.17","ng/L","U","N","W","REG","WG","08:59","INV","35.875410300000","-106.314747800000","N",,"W","N3B-2025-260","EPA:1633","3.52","100",,"11-06-2024","Y","2700612",,,,"19:42","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621235.301",,,"N",,,"UF",,"18322958",,,,,,,,,,,,,,"1205909913","3.52","GELC","Perfluoro-3-methoxypropanoic acid (PFMOPrA)","Standard","10-29-2024",,"11-26-2024",,"1.17","692469009",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-1",,,"LCMS/MS","1.17",,"1773920.326","1.17","ORGANIC","377-73-1",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"0.000","ng/L",,,,,,,"1.17",,,"TRG","NA",,"N","692469","ft","18.33",,"2700604",,,,,,"13.0",,,"SWA-1-1 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","U","U_LAB",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340614","SWA-1-1","10-24-2024","1H, 1H, 2H, 2H-perfluorodecane sulfonic acid","2.25","ng/L","U","N","W","REG","WG","08:59","INV","35.875410300000","-106.314747800000","N",,"W","N3B-2025-260","EPA:1633","6.75","100",,"11-06-2024","Y","2700612",,,,"19:42","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621235.301",,,"N",,,"UF",,"18322959",,,,,,,,,,,,,,"1205909913","6.75","GELC","1H, 1H, 2H, 2H-Perfluorodecane sulfonic acid (8:2 FTS)","Standard","10-29-2024",,"11-26-2024",,"2.25","692469009",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-1",,,"LCMS/MS","2.25",,"1773920.326","2.25","ORGANIC","39108-34-4",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"209","ng/L",,,,,,,"2.25",,,"TRG","NA",,"N","692469","ft","18.33",,"2700604",,,,,,"13.0",,,"SWA-1-1 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","U","U_LAB",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340614","SWA-1-1","10-24-2024","Ethylperfluoro-1-octanesulfonamide[N-]","0.586","ng/L","U","N","W","REG","WG","08:59","INV","35.875410300000","-106.314747800000","N",,"W","N3B-2025-260","EPA:1633","1.76","100",,"11-06-2024","Y","2700612",,,,"19:42","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621235.301",,,"N",,,"UF",,"18322960",,,,,,,,,,,,,,"1205909913","1.76","GELC","N-ethylperfluoro-1-octanesulfonamide (N-EtFOSA)","Standard","10-29-2024",,"11-26-2024",,"0.586","692469009",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-1",,,"LCMS/MS","0.586",,"1773920.326","0.586","ORGANIC","4151-50-2",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"0.000","ng/L",,,,,,,"0.586",,,"TRG","NA",,"N","692469","ft","18.33",,"2700604",,,,,,"13.0",,,"SWA-1-1 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","U","U_LAB",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340614","SWA-1-1","10-24-2024","Perfluorononanesulfonic acid","0.565","ng/L","U","N","W","REG","WG","08:59","INV","35.875410300000","-106.314747800000","N",,"W","N3B-2025-260","EPA:1633","1.69","100",,"11-06-2024","Y","2700612",,,,"19:42","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621235.301",,,"N",,,"UF",,"18322961",,,,,,,,,,,,,,"1205909913","1.69","GELC","Perfluorononane sulfonic acid (PFNS)","Standard","10-29-2024",,"11-26-2024",,"0.565","692469009",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-1",,,"LCMS/MS","0.565",,"1773920.326","0.565","ORGANIC","68259-12-1",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"0.000","ng/L",,,,,,,"0.565",,,"TRG","NA",,"N","692469","ft","18.33",,"2700604",,,,,,"13.0",,,"SWA-1-1 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","U","U_LAB",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340614","SWA-1-1","10-24-2024","Perfluoroundecanoic acid","0.894","ng/L","J","Y","W","REG","WG","08:59","INV","35.875410300000","-106.314747800000","N",,"W","N3B-2025-260","EPA:1633","1.76","100",,"11-06-2024","Y","2700612",,,,"19:42","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621235.301",,,"N",,,"UF",,"18322937",,,,,,,,,,,,,,"1205909913","1.76","GELC","Perfluoroundecanoic acid (PFUdA)","Standard","10-29-2024",,"11-26-2024",,"0.894","692469009",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-1",,,"LCMS/MS","0.586",,"1773920.326","0.894","ORGANIC","2058-94-8",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"102","ng/L",,,,,,,"0.586",,,"TRG","NA",,"N","692469","ft","18.33",,"2700604",,,,,,"13.0",,,"SWA-1-1 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","J","J_LAB",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340614","SWA-1-1","10-24-2024","methyl perfluorooctanesulfonamidoacetic acid[N-] ","1.26","ng/L","J","Y","W","REG","WG","08:59","INV","35.875410300000","-106.314747800000","N",,"W","N3B-2025-260","EPA:1633","1.76","100",,"11-06-2024","Y","2700612",,,,"19:42","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621235.301",,,"N",,,"UF",,"18322938",,,,,,,,,,,,,,"1205909913","1.76","GELC","N-methylperfluoro-1-octanesulfonamidoacetic acid","Standard","10-29-2024",,"11-26-2024",,"1.26","692469009",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-1",,,"LCMS/MS","0.586",,"1773920.326","1.26","ORGANIC","2355-31-9",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"144","ng/L",,,,,,,"0.586",,,"TRG","NA",,"N","692469","ft","18.33",,"2700604",,,,,,"13.0",,,"SWA-1-1 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","J","J_LAB",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340614","SWA-1-1","10-24-2024","Methyl perfluorooctane sulfonamidoethanol[N-]","5.86","ng/L","U","N","W","REG","WG","08:59","INV","35.875410300000","-106.314747800000","N",,"W","N3B-2025-260","EPA:1633","17.6","100",,"11-06-2024","Y","2700612",,,,"19:42","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621235.301",,,"N",,,"UF",,"18322939",,,,,,,,,,,,,,"1205909913","17.6","GELC","2-(N-methylperfluoro-1-octanesulfonamido)-ethanol (N-MeFOSE)","Standard","10-29-2024",,"11-26-2024",,"5.86","692469009",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-1",,,"LCMS/MS","5.86",,"1773920.326","5.86","ORGANIC","24448-09-7",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"0.000","ng/L",,,,,,,"5.86",,,"TRG","NA",,"N","692469","ft","18.33",,"2700604",,,,,,"13.0",,,"SWA-1-1 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","U","U_LAB",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340614","SWA-1-1","10-24-2024","Perfluoropentanoic acid","16.0","ng/L",,"Y","W","REG","WG","08:59","INV","35.875410300000","-106.314747800000","N",,"W","N3B-2025-260","EPA:1633","1.76","100",,"11-06-2024","Y","2700612",,,,"19:42","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621235.301",,,"N",,,"UF",,"18322940",,,,,,,,,,,,,,"1205909913","1.76","GELC","Perfluoropentanoic acid (PFPeA)","Standard","10-29-2024",,"11-26-2024",,"16.0","692469009",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-1",,,"LCMS/MS","0.586",,"1773920.326","16.0","ORGANIC","2706-90-3",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"1820","ng/L",,,,,,,"0.586",,,"TRG","NA",,"N","692469","ft","18.33",,"2700604",,,,,,"13.0",,,"SWA-1-1 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","NQ","NQ",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340614","SWA-1-1","10-24-2024","Perfluoropentanesulfonic acid","0.863","ng/L","J","Y","W","REG","WG","08:59","INV","35.875410300000","-106.314747800000","N",,"W","N3B-2025-260","EPA:1633","1.65","100",,"11-06-2024","Y","2700612",,,,"19:42","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621235.301",,,"N",,,"UF",,"18322941",,,,,,,,,,,,,,"1205909913","1.65","GELC","Perfluoropentane sulfonic acid (PFPeS)","Standard","10-29-2024",,"11-26-2024",,"0.863","692469009",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-1",,,"LCMS/MS","0.551",,"1773920.326","0.863","ORGANIC","2706-91-4",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"98.2","ng/L",,,,,,,"0.551",,,"TRG","NA",,"N","692469","ft","18.33",,"2700604",,,,,,"13.0",,,"SWA-1-1 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","J","J_LAB",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340614","SWA-1-1","10-24-2024","1H, 1H, 2H, 2H-perfluorooctane sulfonic acid","4.17","ng/L","J","Y","W","REG","WG","08:59","INV","35.875410300000","-106.314747800000","N",,"W","N3B-2025-260","EPA:1633","6.68","100",,"11-06-2024","Y","2700612",,,,"19:42","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621235.301",,,"N",,,"UF",,"18322942",,,,,,,,,,,,,,"1205909913","6.68","GELC","1H, 1H, 2H, 2H-Perfluorooctane sulfonic acid (6:2 FTS)","Standard","10-29-2024",,"11-26-2024",,"4.17","692469009",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-1",,,"LCMS/MS","2.23",,"1773920.326","4.17","ORGANIC","27619-97-2",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"474","ng/L",,,,,,,"2.23",,,"TRG","NA",,"N","692469","ft","18.33",,"2700604",,,,,,"13.0",,,"SWA-1-1 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","J","J_LAB",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340614","SWA-1-1","10-24-2024","ethyl perfluorooctanesulfonamidoacetic acid[N-]","60.7","ng/L",,"Y","W","REG","WG","08:59","INV","35.875410300000","-106.314747800000","N",,"W","N3B-2025-260","EPA:1633","1.76","100",,"11-06-2024","Y","2700612",,,,"19:42","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621235.301",,,"N",,,"UF",,"18322943",,,,,,,,,,,,,,"1205909913","1.76","GELC","N-ethylperfluoro-1-octanesulfonamidoacetic acid","Standard","10-29-2024",,"11-26-2024",,"60.7","692469009",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-1",,,"LCMS/MS","0.586",,"1773920.326","60.7","ORGANIC","2991-50-6",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"6900","ng/L",,,,,,,"0.586",,,"TRG","NA",,"N","692469","ft","18.33",,"2700604",,,,,,"13.0",,,"SWA-1-1 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","NQ","NQ",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340614","SWA-1-1","10-24-2024","Perfluorohexanoic acid","25.7","ng/L",,"Y","W","REG","WG","08:59","INV","35.875410300000","-106.314747800000","N",,"W","N3B-2025-260","EPA:1633","1.76","100",,"11-06-2024","Y","2700612",,,,"19:42","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621235.301",,,"N",,,"UF",,"18322944",,,,,,,,,,,,,,"1205909913","1.76","GELC","Perfluorohexanoic acid (PFHxA)","Standard","10-29-2024",,"11-26-2024",,"25.7","692469009",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-1",,,"LCMS/MS","0.586",,"1773920.326","25.7","ORGANIC","307-24-4",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"2920","ng/L",,,,,,,"0.586",,,"TRG","NA",,"N","692469","ft","18.33",,"2700604",,,,,,"13.0",,,"SWA-1-1 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","NQ","NQ",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340614","SWA-1-1","10-24-2024","Perfluorododecanoic acid","0.586","ng/L","U","N","W","REG","WG","08:59","INV","35.875410300000","-106.314747800000","N",,"W","N3B-2025-260","EPA:1633","1.76","100",,"11-06-2024","Y","2700612",,,,"19:42","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621235.301",,,"N",,,"UF",,"18322945",,,,,,,,,,,,,,"1205909913","1.76","GELC","Perfluorododecanoic acid (PFDoA)","Standard","10-29-2024",,"11-26-2024",,"0.586","692469009",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-1",,,"LCMS/MS","0.586",,"1773920.326","0.586","ORGANIC","307-55-1",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"0.000","ng/L",,,,,,,"0.586",,,"TRG","NA",,"N","692469","ft","18.33",,"2700604",,,,,,"13.0",,,"SWA-1-1 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","U","U_LAB",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340614","SWA-1-1","10-24-2024","Methylperfluoro-1-octanesulfonamide[N-]","0.586","ng/L","U","N","W","REG","WG","08:59","INV","35.875410300000","-106.314747800000","N",,"W","N3B-2025-260","EPA:1633","1.76","100",,"11-06-2024","Y","2700612",,,,"19:42","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621235.301",,,"N",,,"UF",,"18322946",,,,,,,,,,,,,,"1205909913","1.76","GELC","N-methylperfluoro-1-octanesulfonamide (N-MeFOSA)","Standard","10-29-2024",,"11-26-2024",,"0.586","692469009",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-1",,,"LCMS/MS","0.586",,"1773920.326","0.586","ORGANIC","31506-32-8",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"0.000","ng/L",,,,,,,"0.586",,,"TRG","NA",,"N","692469","ft","18.33",,"2700604",,,,,,"13.0",,,"SWA-1-1 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","U","U_LAB",,"VAL",,,,"11-26-2024",,
