Site ID,Screening Flag,Parameter Group,Location Group Name,Field Sample ID,Location ID,Sample Date,Parameter Name,Report Result,Report Units,Lab Qualifier,Detected,Sample Matrix,Sample Purpose,Sample Type,Sample Time,Sample Usage Code,Latitude (Decimal),Longitude (Decimal),Filtered,Field Preparation Code,Field Sample Comments,Lab Matrix,COC #,Lab Method,Report Detection Limit
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-319049","Sandia below Wetlands","06-21-2024","Manganese","120","ug/L",,"Y","W","REG","WT","21:10","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-3656","EPA:200.7","10.0"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-318956","Sandia below Wetlands","06-29-2024","Manganese","11.3","ug/L",,"Y","W","REG","WT","20:05","INV","35.873070200000","-106.309845300000","Y","F"," Counts: 355","W","N3B-2024-3753","EPA:200.7","10.0"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-319064","Sandia below Wetlands","06-29-2024","Manganese","193","ug/L",,"Y","W","REG","WT","20:05","INV","35.873070200000","-106.309845300000","N","UF"," Counts: 355","W","N3B-2024-3753","EPA:200.7","10.0"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-318977","Sandia below Wetlands","07-16-2024","Manganese","25.9","ug/L",,"Y","W","REG","WT","15:25","INV","35.873070200000","-106.309845300000","Y","F"," Counts: 361","W","N3B-2024-4032","EPA:200.7","10.0"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-308813","Sandia below Wetlands","02-22-2024","Manganese","8.31","ug/L","J","Y","W","REG","WS","10:10","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-1935","SW-846:6010D","10.0"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-308814","Sandia below Wetlands","02-22-2024","Manganese","8.04","ug/L","J","Y","W","REG","WS","10:10","INV","35.873070200000","-106.309845300000","Y","F",,"W","N3B-2024-1935","SW-846:6010D","10.0"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-308816","Sandia below Wetlands","02-22-2024","Manganese","8.99","ug/L","J","Y","W","FD","WS","10:10","QC","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-1935","SW-846:6010D","10.0"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-308817","Sandia below Wetlands","02-22-2024","Manganese","6.97","ug/L","J","Y","W","FD","WS","10:10","QC","35.873070200000","-106.309845300000","Y","F",,"W","N3B-2024-1935","SW-846:6010D","10.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-322891","Sandia below Wetlands","06-21-2024","Temperature","6","deg C",,"Y","W","REG","WT","21:04","COMP","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-3656","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-320079","Sandia below Wetlands","06-21-2024","Temperature","6","deg C",,"Y","W","REG","WT","21:16","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-3656","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-320078","Sandia below Wetlands","06-21-2024","Temperature","4","deg C",,"Y","W","REG","WT","00:11","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-3607","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319783","Sandia below Wetlands","06-21-2024","Temperature","6","deg C",,"Y","W","REG","WT","21:14","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-3656","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319780","Sandia below Wetlands","06-21-2024","Temperature","4","deg C",,"Y","W","REG","WT","00:09","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-3607","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319765","Sandia below Wetlands","06-21-2024","Temperature","6","deg C",,"Y","W","REG","WT","21:12","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-3656","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319762","Sandia below Wetlands","06-21-2024","Temperature","4","deg C",,"Y","W","REG","WT","00:07","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-3607","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319697","Sandia below Wetlands","06-21-2024","Temperature","6","deg C",,"Y","W","REG","WT","21:08","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-3656","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319676","Sandia below Wetlands","06-21-2024","Temperature","4","deg C",,"Y","W","REG","WT","00:03","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-3607","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319589","Sandia below Wetlands","06-21-2024","Temperature","6","deg C",,"Y","W","REG","WT","21:08","INV","35.873070200000","-106.309845300000","Y","F",,"W","N3B-2024-3656","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319568","Sandia below Wetlands","06-21-2024","Temperature","4","deg C",,"Y","W","REG","WT","00:03","INV","35.873070200000","-106.309845300000","Y","F",,"W","N3B-2024-3607","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319373","Sandia below Wetlands","06-21-2024","Temperature","6","deg C",,"Y","W","REG","WT","21:10","INV","35.873070200000","-106.309845300000","N","F10u",,"W","N3B-2024-3656","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319352","Sandia below Wetlands","06-21-2024","Temperature","4","deg C",,"Y","W","REG","WT","00:05","INV","35.873070200000","-106.309845300000","N","F10u",,"W","N3B-2024-3607","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319049","Sandia below Wetlands","06-21-2024","Temperature","6","deg C",,"Y","W","REG","WT","21:10","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-3656","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319028","Sandia below Wetlands","06-21-2024","Temperature","4","deg C",,"Y","W","REG","WT","00:05","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-3607","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-313719","Sandia below Wetlands","05-15-2024","Magnesium","4.44","mg/L",,"Y","W","REG","WS","09:30","INV","35.873070200000","-106.309845300000","Y","F",,"W","N3B-2024-2951","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-318905","Sandia below Wetlands","06-09-2024","Magnesium","1.42","mg/L",,"Y","W","REG","WT","17:25","INV","35.873070200000","-106.309845300000","Y","F",,"W","N3B-2024-3352","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319013","Sandia below Wetlands","06-09-2024","Magnesium","2.6","mg/L",,"Y","W","REG","WT","17:25","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-3352","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-318920","Sandia below Wetlands","06-21-2024","Magnesium","1.69","mg/L",,"Y","W","REG","WT","00:05","INV","35.873070200000","-106.309845300000","Y","F",,"W","N3B-2024-3607","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-318941","Sandia below Wetlands","06-21-2024","Magnesium","3.81","mg/L",,"Y","W","REG","WT","21:10","INV","35.873070200000","-106.309845300000","Y","F",,"W","N3B-2024-3656","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319028","Sandia below Wetlands","06-21-2024","Magnesium","2.05","mg/L",,"Y","W","REG","WT","00:05","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-3607","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319049","Sandia below Wetlands","06-21-2024","Magnesium","3.83","mg/L",,"Y","W","REG","WT","21:10","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-3656","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-318956","Sandia below Wetlands","06-29-2024","Magnesium","3.67","mg/L",,"Y","W","REG","WT","20:05","INV","35.873070200000","-106.309845300000","Y","F"," Counts: 355","W","N3B-2024-3753","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319064","Sandia below Wetlands","06-29-2024","Magnesium","3.87","mg/L",,"Y","W","REG","WT","20:05","INV","35.873070200000","-106.309845300000","N","UF"," Counts: 355","W","N3B-2024-3753","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-318977","Sandia below Wetlands","07-16-2024","Magnesium","3.43","mg/L",,"Y","W","REG","WT","15:25","INV","35.873070200000","-106.309845300000","Y","F"," Counts: 361","W","N3B-2024-4032","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319085","Sandia below Wetlands","07-16-2024","Magnesium","3.67","mg/L",,"Y","W","REG","WT","15:25","INV","35.873070200000","-106.309845300000","N","UF"," Counts: 361","W","N3B-2024-4032","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-318992","Sandia below Wetlands","07-17-2024","Magnesium","1.06","mg/L",,"Y","W","REG","WT","18:30","INV","35.873070200000","-106.309845300000","Y","F"," SAMPLE COLLECTED SAMPLE RETRIEVED 348 counts ","W","N3B-2024-4106","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-330775","Sandia below Wetlands","07-23-2024","Temperature","5","deg C",,"Y","W","REG","WS","08:40","INV","35.873070200000","-106.309845300000","Y","F",,"W","N3B-2024-4207","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-330778","Sandia below Wetlands","07-23-2024","Temperature","5","deg C",,"Y","W","REG","WS","08:40","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-4207","EPA:170.0",
"N3B","Y","GEN_CHEM","StreamGages_Sandia","CASA-24-330778_2","Sandia below Wetlands","07-23-2024","Temperature","5","deg C",,"Y","W","REG","W","08:40","TEST","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-4207","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-308817","Sandia below Wetlands","02-22-2024","Sodium","82.2","mg/L",,"Y","W","FD","WS","10:10","QC","35.873070200000","-106.309845300000","Y","F",,"W","N3B-2024-1935","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-308816","Sandia below Wetlands","02-22-2024","Sodium","81.1","mg/L",,"Y","W","FD","WS","10:10","QC","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-1935","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-308814","Sandia below Wetlands","02-22-2024","Sodium","80.6","mg/L",,"Y","W","REG","WS","10:10","INV","35.873070200000","-106.309845300000","Y","F",,"W","N3B-2024-1935","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-308813","Sandia below Wetlands","02-22-2024","Sodium","79.5","mg/L",,"Y","W","REG","WS","10:10","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-1935","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-318977","Sandia below Wetlands","07-16-2024","Sodium","40.9","mg/L",,"Y","W","REG","WT","15:25","INV","35.873070200000","-106.309845300000","Y","F"," Counts: 361","W","N3B-2024-4032","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319064","Sandia below Wetlands","06-29-2024","Sodium","44.6","mg/L",,"Y","W","REG","WT","20:05","INV","35.873070200000","-106.309845300000","N","UF"," Counts: 355","W","N3B-2024-3753","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-318956","Sandia below Wetlands","06-29-2024","Sodium","44.1","mg/L",,"Y","W","REG","WT","20:05","INV","35.873070200000","-106.309845300000","Y","F"," Counts: 355","W","N3B-2024-3753","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319049","Sandia below Wetlands","06-21-2024","Sodium","45.5","mg/L",,"Y","W","REG","WT","21:10","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-3656","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319028","Sandia below Wetlands","06-21-2024","Sodium","26.9","mg/L",,"Y","W","REG","WT","00:05","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-3607","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-318941","Sandia below Wetlands","06-21-2024","Sodium","47","mg/L",,"Y","W","REG","WT","21:10","INV","35.873070200000","-106.309845300000","Y","F",,"W","N3B-2024-3656","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-318920","Sandia below Wetlands","06-21-2024","Sodium","26.5","mg/L",,"Y","W","REG","WT","00:05","INV","35.873070200000","-106.309845300000","Y","F",,"W","N3B-2024-3607","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319013","Sandia below Wetlands","06-09-2024","Sodium","28.3","mg/L",,"Y","W","REG","WT","17:25","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-3352","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-318905","Sandia below Wetlands","06-09-2024","Sodium","28.1","mg/L",,"Y","W","REG","WT","17:25","INV","35.873070200000","-106.309845300000","Y","F",,"W","N3B-2024-3352","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-313719","Sandia below Wetlands","05-15-2024","Sodium","60.1","mg/L",,"Y","W","REG","WS","09:30","INV","35.873070200000","-106.309845300000","Y","F",,"W","N3B-2024-2951","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-313718","Sandia below Wetlands","05-15-2024","Sodium","60","mg/L",,"Y","W","REG","WS","09:30","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-2951","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-308820","Sandia below Wetlands","02-22-2024","Sodium","0.1","mg/L","U","N","W","PEB","WS","09:02","QC","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-1935","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-308819","Sandia below Wetlands","02-22-2024","Sodium","0.1","mg/L","U","N","W","FB","WS","10:10","QC","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-1935","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-330780","Sandia below Wetlands","07-23-2024","Temperature","5","deg C",,"Y","W","FTB","WS","08:40","QC","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-4207","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-332353","Sandia below Wetlands","07-30-2024","Temperature","6","deg C",,"Y","W","REG","WS","08:53","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-4337","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-332354","Sandia below Wetlands","07-30-2024","Temperature","6","deg C",,"Y","W","REG","WS","08:53","INV","35.873070200000","-106.309845300000","Y","F",,"W","N3B-2024-4337","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-332355","Sandia below Wetlands","07-30-2024","Temperature","6","deg C",,"Y","W","REG","WS","08:53","INV","35.873070200000","-106.309845300000","N","F10u",,"W","N3B-2024-4337","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-332356","Sandia below Wetlands","07-30-2024","Temperature","6","deg C",,"Y","W","FB","WS","08:53","QC","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-4337","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-25-340390","Sandia below Wetlands","10-28-2024","Temperature","6","deg C",,"Y","W","REG","WS","09:20","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2025-285","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-25-340490","Sandia below Wetlands","10-28-2024","Sodium","0.1","mg/L","U","N","W","FB","WS","09:20","QC","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2025-285","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-25-340391","Sandia below Wetlands","10-28-2024","Sodium","61","mg/L",,"Y","W","REG","WS","09:20","INV","35.873070200000","-106.309845300000","Y","F",,"W","N3B-2025-285","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-25-340390","Sandia below Wetlands","10-28-2024","Sodium","60.3","mg/L",,"Y","W","REG","WS","09:20","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2025-285","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-330775","Sandia below Wetlands","07-23-2024","Sodium","43.5","mg/L",,"Y","W","REG","WS","08:40","INV","35.873070200000","-106.309845300000","Y","F",,"W","N3B-2024-4207","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-330774","Sandia below Wetlands","07-23-2024","Sodium","39.1","mg/L",,"Y","W","REG","WS","08:40","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-4207","SW-846:6010D","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319100","Sandia below Wetlands","07-17-2024","Sodium","12.3","mg/L",,"Y","W","REG","WT","18:30","INV","35.873070200000","-106.309845300000","N","UF"," SAMPLE COLLECTED SAMPLE RETRIEVED 348 counts ","W","N3B-2024-4106","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-318992","Sandia below Wetlands","07-17-2024","Sodium","11.8","mg/L",,"Y","W","REG","WT","18:30","INV","35.873070200000","-106.309845300000","Y","F"," SAMPLE COLLECTED SAMPLE RETRIEVED 348 counts ","W","N3B-2024-4106","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319085","Sandia below Wetlands","07-16-2024","Sodium","39.6","mg/L",,"Y","W","REG","WT","15:25","INV","35.873070200000","-106.309845300000","N","UF"," Counts: 361","W","N3B-2024-4032","EPA:200.7","0.3"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-308819","Sandia below Wetlands","02-22-2024","Temperature","5.3","deg C",,"Y","W","FB","WS","10:10","QC","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-1936","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-308819","Sandia below Wetlands","02-22-2024","Temperature","5","deg C",,"Y","W","FB","WS","10:10","QC","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-1935","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-308820","Sandia below Wetlands","02-22-2024","Temperature","5.7","deg C",,"Y","W","PEB","WS","09:02","QC","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-1936","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-308820","Sandia below Wetlands","02-22-2024","Temperature","5","deg C",,"Y","W","PEB","WS","09:02","QC","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-1935","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-313718","Sandia below Wetlands","05-15-2024","Temperature","4.5","deg C",,"Y","W","REG","WS","09:30","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-2964","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-313718","Sandia below Wetlands","05-15-2024","Temperature","5","deg C",,"Y","W","REG","WS","09:30","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-2951","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-313719","Sandia below Wetlands","05-15-2024","Temperature","5","deg C",,"Y","W","REG","WS","09:30","INV","35.873070200000","-106.309845300000","Y","F",,"W","N3B-2024-2951","EPA:170.0",
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-319100","Sandia below Wetlands","07-17-2024","Manganese","590","ug/L",,"Y","W","REG","WT","18:30","INV","35.873070200000","-106.309845300000","N","UF"," SAMPLE COLLECTED SAMPLE RETRIEVED 348 counts ","W","N3B-2024-4106","EPA:200.7","10.0"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-318992","Sandia below Wetlands","07-17-2024","Manganese","6.48","ug/L","J","Y","W","REG","WT","18:30","INV","35.873070200000","-106.309845300000","Y","F"," SAMPLE COLLECTED SAMPLE RETRIEVED 348 counts ","W","N3B-2024-4106","EPA:200.7","10.0"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-319085","Sandia below Wetlands","07-16-2024","Manganese","378","ug/L",,"Y","W","REG","WT","15:25","INV","35.873070200000","-106.309845300000","N","UF"," Counts: 361","W","N3B-2024-4032","EPA:200.7","10.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319768","Sandia below Wetlands","06-29-2024","Temperature","5","deg C",,"Y","W","REG","WT","20:07","INV","35.873070200000","-106.309845300000","N","UF"," Counts: 354","W","N3B-2024-3753","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319786","Sandia below Wetlands","06-29-2024","Temperature","5","deg C",,"Y","W","REG","WT","20:09","INV","35.873070200000","-106.309845300000","N","UF"," Counts: 354","W","N3B-2024-3753","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-320080","Sandia below Wetlands","06-29-2024","Temperature","5","deg C",,"Y","W","REG","WT","20:11","INV","35.873070200000","-106.309845300000","N","UF"," Counts: 355","W","N3B-2024-3753","EPA:170.0",
